Seconds,Nanoseconds,Commit_Count,Identity_Count,Account_Count,Info_Count,Buffer_Occupancy_Pct,CPU_Pct
1782825922,148565420,68,0,0,0,0.00,1.51
1782825923,148601665,42,0,0,0,0.00,1.01
1782825924,148569420,67,0,0,0,0.00,1.26
1782825925,148567750,54,0,0,0,0.05,1.51
1782825926,148565611,48,0,0,0,0.00,1.26
1782825927,148538889,61,1,1,0,0.00,1.51
1782825928,148528001,48,0,0,0,0.00,1.50
1782825929,148599874,64,0,0,0,0.00,1.51
1782825930,148602581,37,1,1,0,0.00,1.25
1782825931,148566956,78,0,1,0,0.00,1.27
1782825932,148531851,67,2,2,0,0.00,2.00
1782825933,148567894,58,0,0,0,0.00,1.51
1782825934,148566020,54,0,0,0,0.00,1.26
1782825935,148564928,53,1,0,0,0.00,2.01
1782825936,148571441,59,1,1,0,0.00,1.01
1782825937,148571027,50,0,0,0,0.00,1.26
1782825938,148563270,49,0,0,0,0.00,1.01
1782825939,148568743,40,1,0,0,0.00,1.01
1782825940,148565623,51,0,0,0,0.00,2.00
1782825941,148565055,57,0,0,0,0.00,1.01
1782825942,148566415,38,1,0,0,0.00,0.51
1782825943,148569651,48,0,0,0,0.00,1.01
1782825944,148565075,52,1,1,0,0.00,1.01
1782825945,148564510,50,0,0,0,0.00,1.75
1782825946,148568841,36,0,0,0,0.00,0.50
1782825947,148600516,48,1,0,0,0.00,1.26
1782825948,148636828,48,0,1,0,0.00,0.76
1782825949,148565588,52,0,0,0,0.00,1.50
1782825950,148564348,38,0,0,0,0.00,1.01
1782825951,148567016,61,0,0,0,0.00,1.76
1782825952,148562809,44,0,0,0,0.00,1.25
1782825953,148572300,42,0,1,0,0.00,0.76
1782825954,148568823,64,1,2,0,0.00,2.01
1782825955,148562379,46,1,2,0,0.00,1.26
1782825956,148569320,40,0,0,0,0.00,0.75
1782825957,148568397,33,1,1,0,0.00,1.01
1782825958,148565599,48,0,0,0,0.00,1.01
1782825959,148566240,48,0,0,0,0.00,1.75
1782825960,148563704,48,0,0,0,0.00,1.01
1782825961,148570388,47,0,0,0,0.00,0.51
1782825962,148567176,41,0,0,0,0.00,0.76
1782825963,148566101,33,0,0,0,0.00,0.50
1782825964,148564713,52,1,2,0,0.00,1.01
1782825965,148570461,58,1,1,0,0.00,1.51
1782825966,148677616,69,0,0,0,0.00,1.26
1782825967,148574720,81,2,2,0,0.00,2.26
1782825968,148606199,64,0,0,0,0.00,1.26
1782825969,148568460,55,0,0,0,0.00,1.01
1782825970,148566919,41,0,0,0,0.00,1.25
1782825971,148579859,51,0,0,0,0.00,1.01
1782825972,148564934,46,0,1,0,0.00,1.01
1782825973,148563551,47,0,0,0,0.00,1.01
1782825974,148568419,43,0,0,0,0.00,0.25
1782825975,148580162,45,0,0,0,0.00,1.01
1782825976,148568156,55,0,0,0,0.00,1.01
1782825977,148569901,51,0,0,0,0.00,1.01
1782825978,148571490,51,2,2,0,0.00,1.26
1782825979,148568756,61,0,0,0,0.00,1.51
1782825980,148566388,42,0,0,0,0.00,1.01
1782825981,148556676,41,0,0,0,0.00,1.25
1782825982,148570559,74,0,0,0,0.00,1.02
1782825983,148530015,59,1,1,0,0.05,1.51
1782825984,148569263,55,1,1,0,0.00,1.01
1782825985,148564346,54,0,0,0,0.05,1.50
1782825986,148568803,57,1,0,0,0.00,1.26
1782825987,148568522,47,0,0,0,0.00,1.01
1782825988,148567668,40,0,0,0,0.00,1.01
1782825989,148574836,58,0,0,0,0.00,2.24
1782825990,148571484,45,0,1,0,0.00,1.01
1782825991,148564434,38,0,0,0,0.00,1.50
1782825992,148566290,58,0,0,0,0.00,1.01
1782825993,148568721,50,0,0,0,0.00,1.26
1782825994,148572662,58,0,0,0,0.00,2.00
1782825995,148571187,40,1,1,0,0.00,1.01
1782825996,148567265,52,0,1,0,0.00,2.00
1782825997,148567978,62,0,0,0,0.00,1.26
1782825998,148569890,55,1,1,0,0.00,1.01
1782825999,148569251,39,0,0,0,0.00,1.01
1782826000,148569497,61,0,1,0,0.00,1.51
1782826001,148566724,59,0,0,0,0.00,1.51
1782826002,148567440,50,0,0,0,0.00,1.01
1782826003,148565240,43,0,0,0,0.00,0.76
1782826004,148566999,57,0,0,0,0.00,1.26
1782826005,148526623,38,1,1,0,0.00,1.50
1782826006,148568539,48,0,0,0,0.00,1.26
1782826007,148565560,35,0,0,0,0.00,1.00
1782826008,148543467,68,0,0,0,0.00,1.76
1782826009,148600437,43,0,0,0,0.00,1.25
1782826010,148566470,54,0,0,0,0.00,0.76
1782826011,148530524,11,0,0,0,0.00,0.50
1782826012,148568121,82,0,0,0,0.00,1.02
1782826013,148566551,62,0,0,0,0.00,2.00
1782826014,148581180,46,0,0,0,0.00,1.01
1782826015,148529559,33,1,2,0,0.00,0.76
1782826016,148564136,46,1,1,0,0.00,1.01
1782826017,148566006,42,0,0,0,0.00,0.76
1782826018,148557772,62,1,1,0,0.00,1.51
1782826019,148566570,46,0,0,0,0.00,1.26
1782826020,148605629,32,0,0,0,0.00,0.50
1782826021,148565574,50,1,1,0,0.00,1.26
1782826022,148527186,36,0,0,0,0.00,0.76
1782826023,148606455,23,0,0,0,0.00,0.50
1782826024,148568380,47,0,0,0,0.00,1.25
1782826025,148571764,60,0,0,0,0.00,1.26
1782826026,148564420,71,0,1,0,0.00,1.26
1782826027,148569211,82,0,0,0,0.00,2.26
1782826028,148567024,50,0,0,0,0.00,1.50
1782826029,148566244,50,0,0,0,0.00,1.01
1782826030,148568276,51,0,0,0,0.00,1.50
1782826031,148567705,43,0,0,0,0.00,0.51
1782826032,148566666,66,0,0,0,0.00,1.26
1782826033,148564325,55,0,0,0,0.00,1.26
1782826034,148566516,56,0,0,0,0.00,1.26
1782826035,148569749,37,0,0,0,0.00,1.25
1782826036,148567566,54,0,0,0,0.00,1.50
1782826037,148565800,43,0,0,0,0.00,0.76
1782826038,148568461,64,0,0,0,0.00,1.75
1782826039,148563050,50,1,1,0,0.00,1.26
1782826040,148566286,55,0,0,0,0.00,1.26
1782826041,148567230,52,0,0,0,0.00,1.50
1782826042,148567081,46,1,1,0,0.00,1.50
1782826043,148565786,50,0,0,0,0.00,1.01
1782826044,148567617,57,0,0,0,0.00,1.01
1782826045,148522366,41,0,0,0,0.00,1.01
1782826046,148571906,49,1,1,0,0.00,1.50
1782826047,148531343,53,0,0,0,0.00,1.50
1782826048,148565520,50,0,0,0,0.00,0.76
1782826049,148535843,69,0,0,0,0.00,1.51
1782826050,148571270,59,0,0,0,0.00,1.26
1782826051,148567428,50,0,0,0,0.00,1.01
1782826052,148567127,47,0,0,0,0.00,0.76
1782826053,148564327,46,1,1,0,0.00,1.01
1782826054,148565590,44,1,2,0,0.00,0.25
1782826055,148563937,49,0,0,0,0.00,1.26
1782826056,148567701,51,1,1,0,0.00,0.76
1782826057,148568705,53,1,0,0,0.00,0.76
1782826058,148570803,51,0,1,0,0.00,1.01
1782826059,148570401,50,2,1,0,0.00,1.50
1782826060,148565157,53,0,1,0,0.00,1.01
1782826061,148565954,39,0,0,0,0.00,0.51
1782826062,148570190,54,0,0,0,0.00,1.51
1782826063,148567498,34,0,0,0,0.00,0.75
1782826064,148569287,42,0,0,0,0.00,0.76
1782826065,148569097,40,0,1,0,0.00,1.25
1782826066,148536459,43,1,1,0,0.00,1.01
1782826067,148561322,52,0,0,0,0.00,1.75
1782826068,148565664,62,0,0,0,0.00,1.01
1782826069,148547819,44,0,0,0,0.00,1.01
1782826070,148526694,46,0,0,0,0.00,2.24
1782826071,148566194,41,0,0,0,0.00,1.50
1782826072,148566059,51,0,0,0,0.00,1.50
1782826073,148563268,55,0,0,0,0.00,0.76
1782826074,148566103,47,0,0,0,0.00,1.26
1782826075,148546073,56,0,0,0,0.00,1.26
1782826076,148563596,43,0,0,0,0.00,1.01
1782826077,148565860,51,1,1,0,0.00,1.01
1782826078,148565467,41,0,0,0,0.00,1.01
1782826079,148573668,57,0,0,0,0.00,1.51
1782826080,148566558,58,0,0,0,0.00,1.01
1782826081,148565958,33,0,0,0,0.00,1.00
1782826082,148566401,22,0,0,0,0.00,0.50
1782826083,148567156,54,1,1,0,0.00,1.26
1782826084,148572391,42,1,1,0,0.00,1.01
1782826085,148567522,56,2,2,0,0.00,1.75
1782826086,148573071,77,0,0,0,0.00,1.52
1782826087,148567682,70,0,0,0,0.00,2.01
1782826088,148568440,64,1,0,0,0.00,1.76
1782826089,148566646,50,0,0,0,0.00,0.51
1782826090,148565425,45,0,0,0,0.00,1.75
1782826091,148562642,60,1,1,0,0.00,2.01
1782826092,148566631,46,0,1,0,0.00,1.50
1782826093,148564005,55,0,0,0,0.00,0.76
1782826094,148602578,29,0,1,0,0.00,1.00
1782826095,148572714,55,0,0,0,0.00,1.50
1782826096,148571235,39,0,0,0,0.00,1.50
1782826097,148573924,56,1,1,0,0.00,1.51
1782826098,148599530,52,0,0,0,0.00,1.26
1782826099,148571907,66,0,0,0,0.00,1.01
1782826100,148572149,48,0,0,0,0.00,0.76
1782826101,148568068,44,0,0,0,0.00,1.01
1782826102,148568988,52,1,1,0,0.00,1.50
1782826103,148562305,64,1,1,0,0.00,2.01
1782826104,148565569,53,0,0,0,0.00,1.75
1782826105,148564720,40,0,0,0,0.00,1.50
1782826106,148562620,69,0,0,0,0.00,1.26
1782826107,148568595,66,0,0,0,0.00,1.75
1782826108,148563111,85,0,0,0,0.00,2.02
1782826109,148566378,52,0,0,0,0.00,1.26
1782826110,148565322,45,0,0,0,0.00,1.74
1782826111,148563850,70,0,0,0,0.00,1.52
1782826112,148567534,61,1,2,0,0.00,1.01
1782826113,148566011,49,0,1,0,0.00,1.26
1782826114,148760843,58,0,0,0,0.05,1.26
1782826115,148565831,64,0,0,0,0.00,1.26
1782826116,148568423,62,0,0,0,0.00,1.76
1782826117,148568516,43,0,0,0,0.00,1.01
1782826118,148576005,44,0,0,0,0.00,1.26
1782826119,148585422,66,0,0,0,0.00,1.01
1782826120,148531975,46,0,1,0,0.00,1.50
1782826121,148567382,57,1,1,0,0.00,1.51
1782826122,148564560,50,0,0,0,0.00,1.26
1782826123,148560177,49,0,0,0,0.00,1.26
1782826124,148564752,43,0,1,0,0.00,1.25
1782826125,148564379,60,0,1,0,0.00,1.50
1782826126,148565466,56,0,0,0,0.00,1.26
1782826127,148559000,38,0,0,0,0.00,1.01
1782826128,148599462,48,1,1,0,0.00,1.01
1782826129,148564925,56,0,0,0,0.00,1.75
1782826130,148601013,51,0,1,0,0.00,1.51
1782826131,148550070,60,0,0,0,0.00,1.51
1782826132,148569700,36,0,0,0,0.00,0.76
1782826133,148608654,72,0,0,0,0.00,1.76
1782826134,148568233,50,0,0,0,0.00,1.01
1782826135,148565573,46,0,0,0,0.00,0.76
1782826136,148564840,41,0,0,0,0.00,1.01
1782826137,148572702,40,0,0,0,0.00,0.51
1782826138,148540199,62,0,0,0,0.00,1.76
1782826139,148576187,27,0,0,0,0.00,0.75
1782826140,148564935,45,0,0,0,0.00,1.01
1782826141,148572694,37,0,0,0,0.00,0.25
1782826142,148578735,56,0,1,0,0.00,1.50
1782826143,148564047,26,0,1,0,0.00,1.25
1782826144,148543890,43,2,2,0,0.00,1.50
1782826145,148527015,40,1,1,0,0.00,1.25
1782826146,148561704,49,1,1,0,0.00,1.01
1782826147,148565194,77,0,0,0,0.00,1.52
1782826148,148574206,69,0,0,0,0.00,1.51
1782826149,148553270,47,0,0,0,0.00,0.76
1782826150,148558845,57,1,1,0,0.00,1.26
1782826151,148571712,51,0,0,0,0.00,1.26
1782826152,148568955,53,1,1,0,0.00,1.26
1782826153,148566458,49,1,2,0,0.00,1.01
1782826154,148566827,40,0,0,0,0.00,1.01
1782826155,148562872,47,0,0,0,0.00,1.50
1782826156,148564908,58,0,0,0,0.00,1.01
1782826157,148569757,63,0,0,0,0.00,2.49
1782826158,148567158,53,0,0,0,0.00,1.26
1782826159,148562164,48,0,0,0,0.00,0.51
1782826160,148566284,38,0,0,0,0.00,0.51
1782826161,148568061,62,0,0,0,0.00,1.01
1782826162,148556558,48,0,0,0,0.00,0.76
1782826163,148574325,58,1,2,0,0.00,1.76
1782826164,148572354,46,0,0,0,0.00,0.51
1782826165,148569289,66,0,0,0,0.00,2.01
1782826166,148565964,57,0,0,0,0.00,1.75
1782826167,148568473,57,0,0,0,0.00,2.00
1782826168,148570461,65,0,0,0,0.00,1.26
1782826169,148568439,46,0,0,0,0.00,1.26
1782826170,148568449,53,0,0,0,0.00,1.75
1782826171,148572782,54,0,0,0,0.00,1.75
1782826172,148569824,49,0,0,0,0.00,1.75
1782826173,148577595,48,1,1,0,0.00,0.76
1782826174,148570732,51,1,1,0,0.00,1.01
1782826175,148568764,50,0,0,0,0.00,1.01
1782826176,148567787,50,0,0,0,0.00,1.75
1782826177,148566497,58,0,0,0,0.00,1.26
1782826178,148573176,52,0,0,0,0.00,1.26
1782826179,148568398,39,0,1,0,0.00,1.25
1782826180,148565078,56,0,0,0,0.00,1.75
1782826181,148565509,43,0,0,0,0.00,1.26
1782826182,148566096,40,0,0,0,0.00,1.01
1782826183,148568350,43,1,1,0,0.00,1.25
1782826184,148570709,52,0,0,0,0.00,1.26
1782826185,148568381,47,1,1,0,0.00,1.26
1782826186,148571001,50,2,2,0,0.00,0.51
1782826187,148569611,52,2,3,0,0.00,1.26
1782826188,148596867,61,0,0,0,0.00,1.01
1782826189,148598915,48,1,0,0,0.00,0.76
1782826190,148566276,50,0,0,0,0.00,1.25
1782826191,148543533,54,0,1,0,0.00,1.26
1782826192,148568447,47,1,1,0,0.00,0.51
1782826193,148609767,44,0,0,0,0.00,1.26
1782826194,148557077,47,0,0,0,0.00,1.26
1782826195,148564128,53,0,0,0,0.00,1.50
1782826196,148566282,57,1,1,0,0.00,1.26
1782826197,148599271,49,0,0,0,0.00,1.01
1782826198,148566739,47,0,0,0,0.00,0.76
1782826199,148605666,35,0,1,0,0.00,1.25
1782826200,148565634,52,0,0,0,0.00,1.26
1782826201,148568833,62,0,0,0,0.00,1.51
1782826202,148573125,58,1,1,0,0.00,0.51
1782826203,148573824,50,0,0,0,0.00,1.75
1782826204,148567075,59,0,0,0,0.00,1.26
1782826205,148567358,74,0,1,0,0.00,1.76
1782826206,148572590,94,0,0,0,0.00,2.51
1782826207,148572821,87,0,0,0,0.00,2.01
1782826208,148573366,108,0,0,0,0.00,2.52
1782826209,148568754,94,0,0,0,0.00,2.02
1782826210,148570237,114,1,1,0,0.00,3.01
1782826211,148570730,103,2,2,0,0.00,2.53
1782826212,148565703,91,0,0,0,0.00,1.52
1782826213,148603228,76,1,1,0,0.00,1.76
1782826214,148569817,76,1,0,0,0.00,1.27
1782826215,148572759,65,0,0,0,0.00,1.75
1782826216,148574609,81,0,0,0,0.00,2.26
1782826217,148567448,62,0,0,0,0.00,1.51
1782826218,148567735,40,0,0,0,0.00,1.01
1782826219,148567971,62,0,1,0,0.00,0.76
1782826220,148565291,83,0,0,0,0.00,1.77
1782826221,148570475,83,0,0,0,0.00,2.26
1782826222,148576962,70,0,0,0,0.00,2.01
1782826223,148589699,70,0,0,0,0.00,2.02
1782826224,148568999,58,0,0,0,0.00,1.01
1782826225,148566789,95,1,2,0,0.00,2.02
1782826226,148559683,69,0,0,0,0.00,1.52
1782826227,148568984,52,0,1,0,0.00,1.50
1782826228,148570317,70,1,0,0,0.00,1.01
1782826229,148572587,54,0,1,0,0.00,1.50
1782826230,148570431,55,1,1,0,0.00,0.76
1782826231,148567598,56,0,0,0,0.00,1.51
1782826232,148564817,50,0,0,0,0.00,1.25
1782826233,148571047,77,0,0,0,0.00,1.02
1782826234,148573736,62,0,0,0,0.00,1.75
1782826235,148572675,84,1,1,0,0.00,2.51
1782826236,148587968,81,0,0,0,0.00,1.77
1782826237,148585293,70,1,1,0,0.00,2.26
1782826238,148569806,68,0,0,0,0.00,0.76
1782826239,148572080,39,0,0,0,0.00,0.76
1782826240,148575917,50,0,0,0,0.00,1.50
1782826241,148571316,61,0,0,0,0.00,1.76
1782826242,148569841,66,0,0,0,0.00,2.25
1782826243,148577428,68,0,2,0,0.00,1.76
1782826244,148571058,51,0,2,0,0.00,1.75
1782826245,148570885,72,1,2,0,0.00,1.51
1782826246,148568630,63,1,1,0,0.00,1.26
1782826247,148568406,61,0,0,0,0.00,1.76
1782826248,148577454,54,0,0,0,0.00,1.51
1782826249,148564991,55,1,0,0,0.00,1.01
1782826250,148575342,75,0,0,0,0.00,1.52
1782826251,148570952,59,0,0,0,0.00,0.76
1782826252,148573699,48,0,0,0,0.00,1.01
1782826253,148568373,52,0,0,0,0.00,1.26
1782826254,148571850,65,0,0,0,0.00,1.51
1782826255,148566733,67,0,0,0,0.00,1.26
1782826256,148573960,70,0,0,0,0.00,2.27
1782826257,148564156,55,0,0,0,0.00,1.26
1782826258,148565030,83,0,0,0,0.00,2.51
1782826259,148603352,50,1,1,0,0.00,0.76
1782826260,148570528,68,0,1,0,0.00,2.49
1782826261,148569736,23,0,1,0,0.00,0.50
1782826262,148574881,78,0,2,0,0.00,1.52
1782826263,148573569,37,1,1,0,0.00,1.00
1782826264,148570017,33,0,1,0,0.00,1.25
1782826265,148568602,55,0,0,0,0.00,1.51
1782826266,148567186,60,0,0,0,0.00,1.26
1782826267,148568479,75,0,0,0,0.00,1.26
1782826268,148567585,82,0,0,0,0.00,2.51
1782826269,148566379,62,0,0,0,0.00,1.51
1782826270,148571839,76,0,0,0,0.00,1.01
1782826271,148567561,58,0,0,0,0.00,2.25
1782826272,148528908,55,0,0,0,0.00,1.26
1782826273,148567494,62,0,0,0,0.00,1.26
1782826274,148566706,52,1,1,0,0.00,1.26
1782826275,148566283,47,0,0,0,0.00,0.76
1782826276,148601381,62,0,0,0,0.00,1.76
1782826277,148568510,61,0,0,0,0.00,2.01
1782826278,148606317,90,0,0,0,0.00,1.52
1782826279,148573447,68,0,0,0,0.00,1.51
1782826280,148566307,48,0,0,0,0.00,1.25
1782826281,148566146,52,0,0,0,0.00,1.26
1782826282,148603069,53,0,0,0,0.00,1.75
1782826283,148574575,61,0,0,0,0.00,1.76
1782826284,148574832,67,0,0,0,0.00,1.51
1782826285,148565609,42,0,0,0,0.00,1.25
1782826286,148565762,57,1,1,0,0.00,1.51
1782826287,148564978,66,0,0,0,0.00,1.51
1782826288,148567111,49,1,1,0,0.00,1.50
1782826289,148546536,70,1,1,0,0.00,2.01
1782826290,148579294,52,1,1,0,0.00,1.01
1782826291,148565751,41,1,2,0,0.00,0.76
1782826292,148532260,55,0,0,0,0.00,1.01
1782826293,148566946,52,0,1,0,0.00,1.26
1782826294,148565279,50,2,2,0,0.00,1.01
1782826295,148566789,45,0,0,0,0.00,1.26
1782826296,148574028,48,1,1,0,0.00,1.50
1782826297,148604341,60,0,0,0,0.00,1.26
1782826298,148540070,40,0,0,0,0.00,0.76
1782826299,148575800,52,0,0,0,0.00,1.51
1782826300,148571270,58,1,1,0,0.00,1.51
1782826301,148569396,42,1,2,0,0.00,1.01
1782826302,148568668,53,0,0,0,0.00,1.01
1782826303,148567472,44,0,0,0,0.00,0.76
1782826304,148572891,66,0,1,0,0.00,1.51
1782826305,148570810,60,0,0,0,0.00,1.76
1782826306,148571073,56,0,1,0,0.00,1.26
1782826307,148574878,51,0,0,0,0.00,1.76
1782826308,148568059,39,1,1,0,0.00,1.25
1782826309,148564937,56,1,1,0,0.00,1.01
1782826310,148580618,53,0,0,0,0.00,1.76
1782826311,148563851,12,0,0,0,0.00,0.25
1782826312,148557397,53,0,0,0,0.00,1.26
1782826313,148580527,47,0,1,0,0.05,1.01
1782826314,148574126,59,0,0,0,0.00,1.01
1782826315,148552881,55,1,1,0,0.00,0.51
1782826316,148726220,55,0,0,0,0.00,2.00
1782826317,148566799,68,0,1,0,0.00,1.51
1782826318,148568940,62,0,0,0,0.00,2.00
1782826319,148568947,50,0,2,0,0.00,2.00
1782826320,148565828,42,0,0,0,0.00,1.25
1782826321,148568752,44,0,0,0,0.00,1.01
1782826322,148572092,52,1,1,0,0.00,1.01
1782826323,148573194,39,0,0,0,0.00,1.01
1782826324,148569139,54,0,0,0,0.00,1.26
1782826325,148570710,37,1,0,0,0.00,0.51
1782826326,148581864,47,1,1,0,0.00,0.76
1782826327,148568799,47,0,0,0,0.00,1.26
1782826328,148536933,53,0,0,0,0.00,1.01
1782826329,148569703,67,0,0,0,0.00,1.51
1782826330,148566639,64,0,0,0,0.00,1.76
1782826331,148563628,51,0,0,0,0.00,1.51
1782826332,148529367,56,0,1,0,0.00,2.01
1782826333,148564013,64,0,0,0,0.00,1.01
1782826334,148565899,65,0,0,0,0.00,1.51
1782826335,148568826,79,1,1,0,0.00,2.01
1782826336,148568733,87,0,1,0,0.00,1.77
1782826337,148529578,77,0,0,0,0.00,1.52
1782826338,148601256,54,0,0,0,0.00,1.25
1782826339,148548820,47,0,0,0,0.00,1.26
1782826340,148585759,57,0,0,0,0.00,1.26
1782826341,148566188,56,0,0,0,0.00,1.51
1782826342,148565628,45,0,0,0,0.00,1.50
1782826343,148567933,50,0,1,0,0.00,1.01
1782826344,148567582,45,1,1,0,0.00,1.75
1782826345,148565876,42,1,1,0,0.00,1.25
1782826346,148524275,51,0,0,0,0.00,1.51
1782826347,148534810,52,1,0,0,0.00,0.76
1782826348,148575554,52,0,0,0,0.00,1.50
1782826349,148567391,55,0,0,0,0.00,1.26
1782826350,148570219,50,0,0,0,0.00,0.76
1782826351,148566275,49,1,1,0,0.00,1.26
1782826352,148571655,53,0,0,0,0.00,1.26
1782826353,148567609,48,0,0,0,0.00,0.76
1782826354,148567885,43,1,1,0,0.00,0.76
1782826355,148566547,58,0,0,0,0.00,1.26
1782826356,148569428,44,0,0,0,0.00,0.76
1782826357,148572413,46,0,0,0,0.00,1.01
1782826358,148600972,58,0,0,0,0.00,1.75
1782826359,148568958,48,0,0,0,0.00,0.51
1782826360,148568871,61,0,1,0,0.00,1.26
1782826361,148564149,45,0,0,0,0.00,1.01
1782826362,148569480,53,0,0,0,0.00,0.51
1782826363,148566321,58,0,0,0,0.00,1.01
1782826364,148581600,43,0,0,0,0.00,0.76
1782826365,148568233,42,0,0,0,0.00,1.01
1782826366,148567627,46,0,0,0,0.00,0.51
1782826367,148569105,58,0,1,0,0.00,1.51
1782826368,148568135,57,0,0,0,0.00,1.01
1782826369,148568780,48,0,0,0,0.00,1.01
1782826370,148568539,55,0,0,0,0.00,1.01
1782826371,148566580,61,1,1,0,0.00,1.26
1782826372,148568997,39,1,1,0,0.00,1.25
1782826373,148570684,40,0,0,0,0.00,1.01
1782826374,148567997,47,1,1,0,0.00,1.01
1782826375,148573122,67,2,2,0,0.00,1.52
1782826376,148567727,49,0,0,0,0.00,1.01
1782826377,148570562,47,0,0,0,0.00,1.26
1782826378,148567979,52,0,0,0,0.00,1.50
1782826379,148536023,50,1,0,0,0.00,0.76
1782826380,148567035,37,0,0,0,0.00,1.50
1782826381,148567318,55,0,0,0,0.00,1.26
1782826382,148560674,44,0,0,0,0.00,1.01
1782826383,148555854,27,0,1,0,0.00,1.25
1782826384,148566190,42,1,2,0,0.00,0.76
1782826385,148565224,55,0,1,0,0.00,1.51
1782826386,148565821,53,0,1,0,0.00,1.26
1782826387,148565585,70,0,1,0,0.00,1.76
1782826388,148568630,54,0,0,0,0.00,1.26
1782826389,148565478,85,0,0,0,0.00,2.01
1782826390,148566753,75,1,1,0,0.00,1.76
1782826391,148537924,48,0,0,0,0.00,1.01
1782826392,148565866,50,0,1,0,0.00,1.26
1782826393,148567923,67,0,0,0,0.00,1.51
1782826394,148599043,66,0,0,0,0.00,1.76
1782826395,148568184,49,0,0,0,0.00,0.51
1782826396,148565763,52,1,1,0,0.00,2.00
1782826397,148534591,33,0,1,0,0.00,1.01
1782826398,148568420,50,0,0,0,0.00,1.26
1782826399,148565270,44,2,1,0,0.00,1.26
1782826400,148562798,47,0,0,0,0.00,1.25
1782826401,148566628,45,0,0,0,0.00,0.76
1782826402,148564676,44,0,0,0,0.00,0.76
1782826403,148570955,56,0,0,0,0.00,1.26
1782826404,148806035,60,0,1,0,0.05,1.51
1782826405,148567678,61,1,1,0,0.00,1.75
1782826406,148575051,60,0,0,0,0.00,1.52
1782826407,148571486,58,0,0,0,0.00,1.51
1782826408,148568703,43,0,0,0,0.00,1.50
1782826409,148570139,56,0,0,0,0.00,1.26
1782826410,148573554,49,0,0,0,0.00,1.50
1782826411,148569209,46,0,0,0,0.00,1.50
1782826412,148573406,63,0,0,0,0.00,1.26
1782826413,148564531,43,0,0,0,0.00,1.01
1782826414,148607686,50,0,1,0,0.00,1.26
1782826415,148571415,68,0,0,0,0.00,1.76
1782826416,148570874,62,0,0,0,0.00,1.01
1782826417,148566270,43,1,1,0,0.00,0.51
1782826418,148566458,49,0,0,0,0.00,1.26
1782826419,148568208,58,1,1,0,0.00,2.24
1782826420,148563240,66,0,0,0,0.00,1.51
1782826421,148573585,37,1,0,0,0.00,1.26
1782826422,148567889,48,0,0,0,0.00,1.01
1782826423,148576776,62,0,0,0,0.00,1.26
1782826424,148571861,46,1,1,0,0.00,1.26
1782826425,148606790,49,0,1,0,0.00,0.76
1782826426,148566251,52,0,0,0,0.00,1.01
1782826427,148577274,61,0,0,0,0.00,1.01
1782826428,148566058,36,0,0,0,0.00,1.25
1782826429,148564061,55,0,0,0,0.00,1.51
1782826430,148568470,54,0,1,0,0.00,0.76
1782826431,148568557,38,0,0,0,0.00,1.01
1782826432,148567707,66,0,1,0,0.00,1.51
1782826433,148566856,73,0,0,0,0.00,1.77
1782826434,148564496,55,0,0,0,0.00,1.26
1782826435,148564792,49,0,0,0,0.00,2.00
1782826436,148564828,50,0,0,0,0.00,1.26
1782826437,148566114,59,0,0,0,0.00,1.01
1782826438,148567296,42,0,0,0,0.00,1.01
1782826439,148569728,52,0,0,0,0.00,1.51
1782826440,148569765,41,1,1,0,0.00,0.76
1782826441,148570843,39,0,6,0,0.00,1.50
1782826442,148568901,40,0,4,0,0.00,1.01
1782826443,148568470,33,1,0,0,0.00,0.75
1782826444,148566841,42,0,0,0,0.00,0.76
1782826445,148568285,57,0,0,0,0.00,1.76
1782826446,148568427,62,0,0,0,0.00,1.01
1782826447,148569455,68,0,0,0,0.00,1.26
1782826448,148572670,51,0,0,0,0.00,1.75
1782826449,148566407,50,0,0,0,0.00,0.76
1782826450,148568946,54,0,0,0,0.00,0.76
1782826451,148575079,54,1,1,0,0.00,1.51
1782826452,148539493,73,1,1,0,0.00,2.01
1782826453,148568543,52,2,8,0,0.00,1.01
1782826454,148569676,64,0,0,0,0.00,1.51
1782826455,148566175,57,1,0,0,0.00,1.26
1782826456,148568871,68,0,0,0,0.00,1.26
1782826457,148565005,61,0,0,0,0.00,1.75
1782826458,148609890,61,0,0,0,0.00,1.01
1782826459,148569774,43,0,1,0,0.00,0.51
1782826460,148573096,56,1,1,0,0.00,2.24
1782826461,148570169,55,0,0,0,0.15,0.76
1782826462,148566096,55,0,0,0,0.00,1.01
1782826463,148574679,68,0,0,0,0.00,1.27
1782826464,148561075,42,0,1,0,0.00,1.25
1782826465,148573721,52,0,0,0,0.00,1.76
1782826466,148570066,62,0,0,0,0.00,1.76
1782826467,148540994,62,0,0,0,0.00,1.26
1782826468,148568224,58,1,1,0,0.00,1.51
1782826469,148573111,68,1,1,0,0.00,1.02
1782826470,148569925,42,0,1,0,0.00,1.01
1782826471,148571062,44,0,0,0,0.00,1.26
1782826472,148574230,37,0,0,0,0.00,1.00
1782826473,148575576,59,0,0,0,0.00,1.51
1782826474,148569735,78,0,0,0,0.00,2.02
1782826475,148570768,61,0,0,0,0.00,1.52
1782826476,148571073,61,0,0,0,0.00,1.52
1782826477,148565649,75,1,1,0,0.00,1.52
1782826478,148565798,65,1,1,0,0.00,2.26
